平安,1
国家卫健委发布1号公告新型冠状病毒感染肺炎纳入中华人民共和国传染病防治法规定乙类传染病采取甲类传染病预防控制措施新型冠状病毒感染肺炎纳入中华人民共和国国境卫生检疫法规定检疫传染病管理 ,0
新型冠状病毒 身边亲戚朋友不怕死还吃野味假装感冒很严重偶尔咳嗽咳嗽真的不用装夸大点马上会远离亲测有效 ,-1
谢谢您!,1
 平安归来,1
致敬心医护工作者致敬!做好防护措施保护愿所有人平安健康!心,1
朱正廷急先锋,0
中淡然处之03字吓死独自在家人  钟南山谈疫情##武汉卫健委发布病毒性肺炎高发注意事项##晕车人坐车 ,0
厉害国!,1
晕悲伤今天终于见到真正一面完美抱抱闭嘴,1
病毒人传人有点厉害!结膜进入体内带n95不一定有用,-1
武汉人近期出门一定佩戴好口罩保护保护希望全国各地朋友团结起来众志成城抗击病毒争取早日打赢这场没有硝烟战争,1
不敢看新闻 难过情绪堵住嗓子眼 祝平安祝共渡难关一辈子平安,1
疫情前线医护人员所有医护人员致敬一定保护好愿大家都健康平安!,1
朱正廷急先锋 ,0
实远远看到数据还要恐怖,-1
武汉封城有车先走这是令人窒息傻逼操作潜伏期长判定安全搞区别对待不封还以为高速封微笑 ,-1
2日国家卫健委专家组成员王广发病情好转分析感染原因武汉发热门诊没有戴防护眼镜引起结膜感染再全身还此前颇具争议\防可控\论断作出解释↓↓,0
3天针后ct复查报告情况第一天严重很多,0
tmgb真让人窒息,-1
加油加油加油汉加油 一起打赢这场防御战!战斗一线医护人员致敬!,1
下台!,-1
武汉加油一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
朝阳医院眼科大夫砍 前两天课上老师一边讲涉及国计民生集团机构不能私人控制不能完全市场经济方式运营会带来巨大灾难医生付出收获不成正比资本冲击下医生变成服务人员不再受人尊敬态度可能能力更重要 马儿跑不让马儿吃草想转行,-1
全国新型肺炎疫情实时动态  丁香园・丁香医生 ,0
害怕,-1
消息!,1
控制疫情武汉加油,1
小宝!!平安!!午好加油!!一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
倡议减少不必要聚餐提倡网络拜年提醒家人出门戴口罩心倡议减少不必要聚餐提倡网络拜年提醒家人出门戴口罩心,0
感谢全国各地武汉关注!!真的很感动!! 武汉现在医疗防护服医用口罩都特别缺乏!请求支援!!,1
心一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
武汉加油一起心,1
终于关了1月25日起暂时关闭上海迪士尼乐园迪士尼小镇包括华特迪士尼大剧院星愿公园,0
武汉肺炎 救救武汉!!!!  武汉,-1
控疫情一起听话 戴口罩,0
致敬,1
cmx该车武汉出发孝感信阳驻马店漯河许昌郑州新乡邯郸石家庄保定白洋淀白沟天津唐山秦皇岛山海关葫芦岛沈阳铁岭长春德惠双城最终哈尔滨列车天津后 列车编号变为g1275!!! 大家稍微注意一下!!!,0
戏太多不缺这点倒干这种事恶心大家该算帐事后算微笑ai不好意思不需要不稀罕!很强大自给力!,-1
祖国加油 河南加油 武汉加油 扛过病魔心,1
大大最近好好注意安全哈张大大\过年却帮过关\坚守防疫一线医护工作者致敬!绵薄之力防疫战加油武汉加油!,1
泪眼眶一热,-1
致敬热搜好后,1
看钟南山新型冠状病毒肺炎很可能来自野味新浪看热点  ,0
天佑武汉!天佑中华!武汉加油!大家都平平安安健健康康,1
心组合致敬疫情前线医护人员 致敬伟大医护人员辛苦!愿大家都平安健康心心心,1
防控很重要!,0
大家都会好好!!!!,1
好恶心lewhjkxos情感博主……传说我服一时不知吐笑,-1
非典时老家学校住校制最严格时禁止所有师生进出禁止家长探望听说校门口留巨凶看门大爷一副想进校尸体上走过去气势想出去学生想接孩子回家家长检查卫生官员都骂回去直到非典隔离警报解除……,0
!!转给首页!!,0
杨紫出发背后故事 yz跟着杨紫做公益 聚沙成塔 武汉加油,1
\do you want to build a snow man\\滚犊子\,-1
名副其实九省通衢原文链接,1
全国已确诊新型肺炎病例319例武汉旁边鄂州坐车小时武汉这是湖北最小地级市一名高中生其实好怕死泪泪泪黄冈有人感染武汉传染源鄂州奥利奥夹中间还不知道人病放寒假没有出门武汉根本不止人感染评论说 ,-1
威武威武威武,1
注意保护好!一博致敬疫情前线医护人员辛苦!愿平安!心,1
武汉封城##春晚 呼吁春晚上全国人民通知应对疫情方法!!!混动字幕播出事件重要性不少年纪大人信息源并非网络事件重要性没有很好认知中小城市街上很多人不戴口罩春晚全中国收视率最高节目普及事件预防方法最好平台大家都希望好年知道春晚一向喜庆元素这是全国人民明年后年还看春晚,0
平平安安,1
简直必须大众交代一家子垃圾找出来弄死!,-1
隐瞒病情到底好处害人怒怒怒,-1
评论里骂武汉人有事不出城天天在家出门带三层口罩还想今天坐地铁人少好多都在家,-1
t !,0
泰国新型冠状病毒肺炎患者已经准备好年后去泰国 现在 ,-1
想哭,-1
自说领导都没有 只能自发组织 更乱更恐慌!!看着医院一遍一遍发物资短缺求捐助真的气哭这特应该集体采购事情国家医改正在统一采购统一配送路上这特武汉直接废,-1
奇异博士奋斗生活人生前进巴金冬兵憧憬,1
已经愤怒感市zf干嘛现在为止全国各地几乎都武汉进入人口最多孝感1例都没有官微还关评论近几日相关播报少之又少吃屎,-1
年夜饭团年咯!祝愿新一年大家身体健康国家风调雨顺大家都平安喜乐!希望疫情赶紧得到控制!武汉加油!大家加油! _ ,1
常非常希望春节档影片方尽快做出调档处理措施好片迟健康安全永远第一最重要,1
加油,1
牛逼!!!!疫情过去一定去电影院补上!!!,1
武汉加油 武汉加油 宝贝注意身体战daytoy武汉加油 加油!都!,1
钟南山访问要点 1确认人传人基于武汉广东案例 2医务人员传染 3源头目前不清楚可能竹鼠獾这种野生动物尽量别去碰野味 4无必要近期不要去武汉 5发热及时就医 6买不到n95普通口罩起到阻止飞沫传播作用戴口罩戴口罩,0
dream取消真的佛m抓狂抓狂,-1
山东新增3例新型肺炎山东挺住 ,1
艹宁波中招回台州宁波都跪跪跪,-1
都平安!!心一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
睡_爱应该折腾太开心羞嗒嗒,1
刚武汉回来请主动在家进行医学观察14天14天内不外人接触期间出现呼吸道症状发热应第一时间带上口罩医院就诊主动告知医生武汉旅居史医患共同努力早点打赢这场没有硝烟战役!,0
致敬疫情前线医护人员 医护人员致敬平安健康心e致敬疫情前线医护人员 白衣天使致敬!平安归来心大家注意防护平安健康心,1
帖子放在节后看看疫情轻重了媒体搞惯犯制造恐慌流量以后还赢得傻逼们支持掌声就算揭穿无关都专家说新闻自由言论自由,-1
我会加油 愿大家都平平安安一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
可怕必须戴口罩,-1
大家一定平平安安,1
建议医护人员建立专项慈善基金社会募捐感染医护人员所有备案参与救助医务人员都得到帮助,0
控疫情一起听话 戴口罩,1
近日病毒新闻占据头条微博百度贴全国地方人心惶惶人说首发城市封城今天凌晨央视新闻官方微博发布视频内容很多省份医护人员坚守岗位放弃年假帮助中国人民一起攻克这一新型毒品难关不禁想起那句话\总有人负重前行\更想起用尽奔――周笔畅里一句歌词\!\别人崇高职业操守三观放弃中国传统节日中最重要团圆日子只城市安全再次展示中国特色社会主义里面说\制度自信\\制度保障\生活得以越来越好心中爱国情绪不断高涨祝愿守护前线挡疫情之前\战士\好运注意安全一定能够安然无恙最可爱人!,1
全国确诊309例新型冠状病毒肺炎 ,0
注意防范减少外出,0
家里老人家真的不知道肺炎严重今天外公才说公交车里戴口罩人好做作还说别怕都小事情  广州,-1
事件很严重 千万不要制造恐慌辟谣,1
信誓旦旦说这次肯定十七年前做得好人看报道感觉……说基因测序试剂研发确实快无数倍谢谢科学家,-1
陕西挺住悲伤悲伤悲伤,-1
确诊!大家窝里蹲!,-1
兔子,0
恳请安徽政府宣传疫情防范 安徽确诊新冠肺炎15例 热搜不能降,-1
艹,-1
er卢瑟会好,1
组合致敬疫情前线医护人员 致敬伟大医护人员辛苦!愿大家都平安健康心心心,1
snh48张雨鑫##鑫海微光张雨鑫 众志成城共克时艰提前联系医院确认缺少物资后武汉大学中南医院捐赠一次性棉签31000支二一次性医用手套1500双三手术衣315件四医用帽 8000只五手术单800张六84消毒液 300瓶本次物资捐赠应援会管理组内部捐款共筹集5004元未动用集资――――心有余力大家本次疫情控制献上一份力量小心心应援会募款通道叉叉名义捐至官方捐款通道祝大家除夕快乐一定平安健康武汉挺住!,1
希望这种人全家s光光可怜,-1
微博搜索,0
所有人健康平安,1
武汉新增17例新型冠状病毒肺炎病例 当年参与萨斯救治不幸感染治愈活下来医生护士都丧失劳动力不是几乎丧失百分百丧失没有当年身先士卒日后平安生活对抗萨斯淡定尊敬医务工作者!  武汉,1
不懂医学专业知识思路想法一致早说封城禁运老百姓不会响应家里随便几个脑子不清醒亲戚现在还嚷嚷拜年聚会那种明白说防控传染病从来不是单纯医学问题 1967 年脑膜炎传染居然死 16 万人……,0
人还微博上说 都武汉人吃野味锅 说原po一心往外跑憨批拜拜拜拜拜拜真是不出点事不知道微博混一个圈人狗逼 早有心理建设震撼,-1
决定先不说不没有替代交通补给医疗秩序配套措施政策真他妈猪脑子千万级人口城市封城人类历史上应该还没有…看看玩吧,-1
武汉加油,1
今天刚去买酒精,0
д人心态!不能都负点责丈夫确诊隔离妻子还往外跑还坐火车心态,-1
微薄之力,1
真的好烦 本来想录除夕vlog 早上起来一看全国八百多例 肺炎弄一点心情都没 希望快点好 ,-1
河北会好好河北确诊首例新型肺炎病例 ,1
哈哈哈除夕第一笑真的真的太可爱!!!,1
肖战春晚 肖战肖战央视春晚 肖战天使泪泪泪战daytoy,1
感觉每天一边谨慎地苟着一边学知识…… 2003年现在深度测序技术大爆发促成古生物学大爆发肠道菌群研究大爆发现在还应该添上传染病检测大爆发序列出来培养电镜都指向,0
…没逃过北上广深齐大家过年旅游串门儿注意安全,-1
致敬疫情前线医护人员 敬疫情前线医护人员所有白衣天使致敬心大家一定做好防护措施注意安全!,1
谢谢米骑太暖心小心心knight_米骑站祝新年快乐爱好好保护尽量不要出门迫不得已出门记得戴上口罩!加油!一定会哥哥活动见面小心心,1
中国赞中国赞中国赞中国赞,1
加油 _,1
朱一龙央视春晚 小心心朱一龙春晚 新采访耶放出来兔子来自央视鼠年春晚舞台上帅气朱一龙帅晕小尾巴,0
梦幻武汉协和看病没有隔离跑大连求医,-1
感谢!大家勤洗手戴口罩!加油加油,1
傻逼真未必所有武汉人都得病没封城骂骂咧咧封城封说这么晚封武汉人都跑未必武汉人死光放心百分百不会 ,-1
不封城自我瘫痪医院越过市政府省政府直接社会求助国务院越过省级地级直接社会征集地方防控不利瞒报漏报问题线索看出问题严重中间官僚层级整个断片,-1
疫情湖北官员无能开脱不是故作镇静鸡血煽情一再打脸事实证明当地官员疫情一再升级失控直接责任全省全国拖入无底灾难心情看团拜演出故宫开大奔恶劣万倍一句\显得不协调\,-1
妈管,-1
实时疫情全国新型肺炎疫情实时动态  丁香园・丁香医生 ,0
多谢帝骑哥赞,1
武汉加油! 加油! 不要放弃! 新加坡支持 感恩国家国人付出 加油加油加油! 汉挺住!武汉加油!武汉必胜!,1
一图看清患肺炎人数分布图 ,0
型冠状病毒肺炎影响电影夺冠取消春节上映百岁山相关互动跟随电影上映计划延期带去不便十分抱歉请大家做好防护工作一次一定共渡难关致敬一线医护人员祝福同胞祝福祖国!,1
一线都英雄李汶翰致敬疫情前线医护人员 所有奋斗最前线医护人员致敬!大家都多加预防注意个人防护,1
实时更新|武汉新型肺炎全国疫情地图 ,0
感谢!都平平安安健健康康!!,1
求福建抄作业劝完爸爸妈妈还劝弟弟,-1
汉加油 一起打赢这场防御战!战斗一线医护人员致敬!,1
武汉市民朋友一封信 加油加油加油!!!中国赞中国赞,1
辛苦敬疫情前线医护人员 辛苦!做好个人卫生防护措施注意防范保护家人少去人地方愿所有人平安健康!,1
粤饼们记得尽量少去人流密集地方出门记得戴好口罩注意个人卫生勤洗手加油,1
发国难财biss怒怒怒,-1
绝费解,-1
戴口罩!!宝贝!!听到没有!!力x力x抗击新型肺炎第一线 致敬伟大逆行者 一定平平安安心,1
现在应该武汉实行军事管制!!!,-1
加油,1
太阳拳头作揖支持款白眼,1
恳请安徽政府宣传疫情防范,-1
太好哭部队医院优良传统作风医务人员前线奋勇作战战斗都希望能为提供足够各项保障,1
羡慕哭看到重庆忍不住骂一声哈麻批,1
bobo害羞bobo,1
美国 流感美国爆发40年最致命流感 已有6600人死亡 超过1300万人感染美国媒体报道美国爆发40年最致命乙型流感病毒美国疾病预防控制中心cdc最新数据全美范围已有1300万人感染造成死亡人数高达6600人加州纽约均高危城市列目前全美50个州里48个州出现流感疫情32个州流感活动水平维持高位人口稠密纽约华盛顿加州无一幸免纷纷中招夏风闲谈 流感厉害!武汉病毒不会美国人搞起来 怒吃瓜,0
河北确认首例新型肺炎确诊病例枯 乌鸦嘴翻出来当年防雾霾买口罩不知道这次好不好使跪跪跪 ,-1
人间真实,0
不知道怎么回事最近出个新闻进展都哭止不住,-1
666平安健康,1
中西医传统巫医时代老百姓寿命都不高1900年左右分道扬镳不现在博命真的怪怪当初医学先人传宗接代,0
看着速度真让人不寒而栗胆战心惊希望全国全族父老乡亲共渡难关能够快速战胜这波疫情快过年再次希望新一年里祖国妈妈越来越好疫情地图 ,-1
你好精神健康研究中心主治医师我院领导看到发微博后高度重视情况特派我来帮助摆脱病魔困扰希望相信医生配合工作精神病可防可控可治竖立坚强信心一定会陪你走出阴影上正常人生,1
全国已确诊473例新型肺炎病例认真看完微博留下评论美德可怜  上海・北外滩,0
疯疯,-1
汉加油一起心,1
敬疫情前线医护人员 致敬白衣天使心大家一定注意防护保护好平安 平安,1
爷爷奶奶看没用 嫌闷不戴口罩弟管用一批赞赞赞现在到家都不敢脱,-1
一起加油一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
好消息再多一点,1
家人十八线小县城医院工作每天担心今天县医院科室不数量医生借调发热门诊防控新型冠状病毒肺炎借调几乎都刚转正工作经验薄弱小医生面对病毒根本毫无办法没有n95口罩没有防护服没有护目镜没有测试盒医生都没有几乎没有经验二十多岁小姑娘这太可怕!领导不愿借调小医生借调现在隔离病房里武汉回来学生发着高烧确诊都做不到医院最基本防护措施都做不全……,-1
真不愧是全国最大县城hsa老公隔离不应该成为观察对象没有,-1
p2好好看ω,-1
抱抱邓佳坤超话保护好!!,1
别慌爱情都轮不到肺炎轮得到  重庆・奉节县,-1
戴个口罩还起来愚蠢中年人黑线,-1
这种满大街捅小学生性质都预防性枪毙讲堂 人应对特殊情况下这种危害医疗秩序患者是不是应该特殊监管治得病救不了心!新型冠状病毒,-1
抓狂抓狂xxxa致敬疫情前线医护人员 战斗一线医护工作者致敬王俊凯致敬疫情前线医护人员 战斗一线医护工作者致敬大家都保护好愿平安健康王俊凯,1
姐姐照顾好!!疫情前线医护人员白衣战士加油!,1
汉加油 一起打赢这场防御战!战斗一线医护人员致敬!,1
上海专家去武汉支援白跑直接去上海大医院!居然……逃跑!逮到怕关进去!hs好奇怪操作都39度是因为武汉床位不够上海求医检查站直接送医院正好蟑螂看到杀虫剂闯卡逃跑动机太奇怪,-1
谢谢 存,1
陆川导演!!!,0
参与发起投票应不应该禁吃野味入刑投给\应该\选项快表态~,-1
加油泪会好起来!,1
是不是有病ooo外国人会不会以为中国都野人生活穷得没食物天天吃野生都吃出一次世界级疫病才没年现在同样理由还来一次跪普外奥说屎壮阳化粪池吃光不尝尝屎味,-1
辛苦会会 武汉加油,1
广东新确诊9例新型肺炎病例天深圳14例快怕死 ,-1
农农记得带口罩敬疫情前线医护人员 辛苦!做好个人卫生防护措施注意防范保护家人少去人地方愿所有人平安健康!,1
跑毒都跑小广西还没措施男孩中央抓紧!!! 广西………………事………………慢半拍…………摊手摊手摊手摊手摊手摊手摊手摊手摊手摊手摊手摊手,-1
终于动弹,0
d注意安全,1
有点儿想哭生活18年头几度冬夏野生蓬勃匪气十足熙熙攘攘清晨过早半夜夜宵永远地方热热闹闹喜欢湖水江河喜欢汉江日落喜欢温热夏日长江水来往过江轮渡永远生长嘈杂不会这般模样,-1
7年前创造sars\零严重后遗症\无医务人员感染无二代病人奇迹如今73岁84岁钟南山院士赴武汉再战防疫最前线记住名字李兰娟中国工程院院士,1
卧槽 太恶心看完感觉我凉,-1
武汉加油小朋友武汉加油orlai_赖冠霖数据站武汉加油 加油一起打赢这场防疫战,1
好,1
戴口罩 勤洗手 少去人群密集处! 平安,1
市民武汉加油 一起心汉加油 一起!,1
今年没回澧县留在广东真的屋里一堆湖北亲戚无语澧县湖南湖北交界处已经沦陷菩萨保佑外公外婆哥哥姐姐长辈平平安安,1
话筒话筒话筒,0
一定看热转 一条都心惊胆战,-1
致敬疫情前线医护人员 敬疫情前线医护人员 辛苦愿平安大家都健健康康!,1
老百姓熟悉人民日报!goodgoodgood,1
太难受 看评论区 大家一定注意防护!!!!!!天佑武汉!!!天佑中国!!!,-1
前天加班十点昨天公司资金紧张入不敷出领导资金管理模煳挥霍太没加成班今天还不确定不能走武汉今天封城 ,-1
心,1
勤洗手戴口罩吃野味人都毛病!!,-1
奋斗第一线医护人员致敬辛苦救治一定保护好弟致敬疫情前线医护人员 辛苦救助一定一定保护好,1
心加油,1
平安!一博致敬疫情前线医护人员辛苦!愿平安!心,1
保护好,1
希望这次疫情稍稍唤起国人生命尊重!,1
新公司只入职那天组长报到一下刚刚还给实习生拉群讲下肺炎事情突然感觉公司好人情味照顾本社恐有安心好多 ,1
致敬所有一线医务人员注意安全e致敬疫情前线医护人员 白衣天使致敬!平安归来心大家注意防护平安健康心,1
40武汉加油 战daytoy武汉加油 加油!都!,1
王源致敬疫情前线医护人员 感谢伟大付出!大家一定保护好愿所有人都平安健康心,1
全国新型肺炎疫情实时动态  丁香园・丁香医生 ,0
评论精彩嘻嘻,1
鼓掌,1
妈妈说感冒好像肺炎好害怕!妈妈立刻安慰内心有点慌张出门都戴上口罩尽快吃药劝戴口罩听进去,-1
大家一起加油心心心,1
致敬弟致敬疫情前线医护人员 辛苦救助一定一定保护好,1
平安过节,1
真的服不吃一口会微笑微笑微笑,-1
辛苦!一博致敬疫情前线医护人员辛苦!愿平安!心,1
致敬医生good新型肺炎已致湖北17人死亡,1
武汉加油武汉加油一起加油度过汉加油一起心,1
一定平平安安,1
_直接扫码即可上报拳头,1
战daytoy 笑加油武汉哥哥注意安全鲜花战daytoy武汉加油 加油!都!,1
希望疫情不要蔓延每个人都平安健康,1
太开心,1
实时更新|武汉新型肺炎全国疫情地图 ,0
武汉加油 一起加油!!!一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
确诊泪,0
日妈东西到底缺良心才能吃下去还特招牌菜,-1
说到做到个人请保重身体紧记戴上口罩常常洗手做好卫生防御措施加强抵抗力作负责公民加油不口号说到做到耶,1
一定打赢这场仗!加油!心武汉一名新型肺炎患者成功救治 武汉7名医生请战书上按下红手印,1
一定注意安全控疫情一起听话 戴口罩,0
令人窒息操作智商,0
可爱不应该点个赞,1
连续发烧5天终于退烧在家隔离生病 ,-1
怒,-1
哈哈哈哈哈哈哈哈哈人扔完东西关窗太好笑hhhhhhhhhhhhhhhh,1
心,1
互相扶持女孩儿委屈煌,1
医生亲人一起回家!心,1
1月20日开盘后万达电影大幅跳水截至午间收盘万达电影收跌9.67%收盘前万达电影真的跌停,0
山西确诊首例新型肺炎病例 有没有人pyq里发文章泪爸妈说都不当回事 都服 天天说吓唬 劝都没用跪 估计只信pyq里东西跪,-1
希望顺利渡过此次疫情心武汉加油!中国加油!  ,1
医务工作者注意安全愿平安心,1
武汉一名新型肺炎患者成功救治越来越好消息医护人员信心加油加油 ,1
所有人都爷爷危机感好……回家还不回强制去拜年还说拜完回家还要留在家吃饭……好气,-1
加油,1
中国排名前十城市 其实很多事情 进步没有,-1
中国式家长,0
害羞,1
教育部疫情发展情况切实做好开学师生返校预案  分享21财经  ,0
海南省累计确诊8例新型肺炎##海南封岛 zf时间精力\海南封岛\话题弄下去还放在正事上 ,-1
围脖喵喵怒骂 兔子 嘻嘻钟,0
平安心心心心,1
日幸好今天没坐地铁回家,-1
部分网友所说\你行上市里封城之前都安排好夹带私货\尽力民间互助载医护司机注意好防护,1
今年18岁生日阿刘欣愿望依旧 心想事成希望新型冠状病毒赶紧治疗好 ,1
话筒转发!愿有相关资源社会人士伸出援手共同武汉加油!,1
good,1
赞干杯噢耶哈哈哈创意很力好喜欢,1
医护人员加油普通人只能,1
哈欠人如失去诚实失去来自黎里英国散文家怒骂中国赞废,-1
戴口罩勤洗手少出门保护好最大帮助心所有医护人员致敬!一定保护好出门戴口罩勤洗手愿大家都平安,1
谢谢博主转发不抱怨抱怨只引起社会各界注意不要只讴歌不帮忙,1
加油加油希望都好心,1
上课来赞,1
嘻嘻做完顶顶顶顶境内确诊217例新型冠状病毒肺炎病例今天貌似海底捞年前最后一天做指甲后面都变成手部护理~想去做中午去取号估计晚上才能排允悲  ,1
刷刷刷心心心心薄荷糖致敬疫情前线医护人员 愿大家都健康平安二组,1
求武汉朋友不要到处乱窜不舒服乖乖接受治疗上海人民真的吃不消跪,-1
无,0
日,-1
武汉,1
武汉加油,1
都歪嘴这家定差评差评投诉!投诉到底都歪嘴上海飞澳门上海9例确诊澳门1例预定房间不退要求旅客发烧病例证明隔离才全澳门市民性命做担保,-1
一步错步步错333 认识九头鸟都很聪明会说出一个月昏招接下来只可能昏招不断人群脑子里面都屎,-1
d樱宝致敬疫情前线医护人员 致敬伟大逆行者 一定平平安安心站致敬疫情前线医护人员 请医护人员注意防护!保护好!才能更好前行!致敬疫情前线医护人员 请大家都保护好!致敬英雄共同前行!,1
武汉新增136例新型冠状病毒肺炎病例 没有人主观意识驱动属于自发行为搞笑人类主动去寻求快乐更注重生活平常中主动发掘快乐以此工作之外放松调节笑更让人具有活力创造力搞笑视频##搞笑幽默##微博搞笑排行榜,0
全国已确诊新型肺炎病例319例 地图现在玩秘密花园一会儿填满格一会儿填满格希望大家都能安好不要病毒没有蔓延到身边不做防范不必要太过恐慌不必要太过于不在乎前线人员加油武汉人民加油加油,1
草武汉tm毛病,-1
相信加油加油加油加油,1
加油哈坤一起加油!iubiubiubiu武汉加油一起加油战斗一线医护人员致敬 汉加油 一起打赢这场防御战!战斗一线医护人员致敬!,1
致敬疫情前线医护人员 疫情前线所有医护人员致敬愿所有人平安健康!大家出门记得戴好口罩心,1
上海麻烦,-1
武大人民医院发热咳嗽并非新冠肺炎唯一首发症状 武汉大学人民医院研究组病例仅以消化系统症状首发表现  ,0
襄阳没有试剂盒没有更新消息没有封城 无助跪,-1
四面楚歌晕晕海峡对面都红希望山山水水我家做大屏障撑住衰,-1
汗蒸不行机体内环境温度调节正常不会56,0
y小彤武汉加油加油三组 鸭心1.23敬疫情前线医护人员 所有医护人员致敬!愿大家都健康平安,1
保护保护!相信祖国相信武汉!挺过去!加油爱,1
太羡慕,1
bloomberg最新消息目前已知六名患者死中国神秘呼吸道病毒医务人员感染武汉成立疫情防控指挥部 ,0
致敬疫情前线医护人员,1
月亮摊手嘻嘻真的非常好都想象不到江南style拳头,1
130aytoy肖战央视春晚xz肖战北京台春晚代言人武汉加油 加油!!战daytoy武汉加油 加油!都!,1
困武汉加油 华晨宇一起加油武汉加油 一起打赢这场防疫战,1
加油,1
河南新冠肺炎新增4例 看一下信阳!看一下信阳!乡下老人都不知道!小破村里面一点宣传消息都没有泪信阳武汉近路上都武汉车好多武汉都回来泪泪信阳河南泪泪刷微博全信阳人民呐喊泪泪  信阳・固始县,-1
武汉加油一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
tty小彤 武汉加油加油三组 鸭心1.23致敬疫情前线医护人员 所有医护人员致敬!愿大家都健康平安,1
全国确诊新型肺炎病例##新型冠状病毒感染肺炎已确诊571例 死亡17例政府反应慢!武汉周边城市响应措施太不到位!春节后估计会出现新一轮爆发!请关注一下武汉周边县市居民人民意识薄弱这才要命!  ,-1
泰坦尼克号里富豪混上拯救妇孺逃生船状态去回顾一下电影遵守规则死去人不是傻子!不要自私想法伤害还留在武汉人们发怒浮云夜话,-1
武汉15名医务人员感染新型冠状病毒刚看到陶医生砍后带伤看病人再看到前线医务人员感染还看到有人说医务人员高傲不重视导致感染再有某宝n95口罩卖高价施行医暴人只想说需要医生不是看不起医生前线医生职责还要说高傲不重视这次病毒流行相比抬高n95口罩价格商家!,-1
武汉公交地铁暂停运营##全国确诊新型肺炎病例##江苏确诊首例新型肺炎病例 澳网\蔷薇\大战除夕打响人至今难忘李娜\除夕惨案\喜欢小鱼儿朋友点点关注小鱼儿一起聊体育 ,0
战daytoy 会致敬疫情前线医护人员奋斗疫情前线英雄致敬!感谢!致敬疫情前线医护人员愿医护人员做好防护!注意安全!作揖,1
一定照顾好,1
出门密集场所一定戴口罩!辛苦所有前线医护人员!一定一定过去心心,1
一起武汉加油 _丽热巴武汉加油一起打赢这场防疫战!,1
武汉加油!,1
天!泪,0
武汉加油 都!战daytoy武汉加油 加油!都!,1
喜团今晚继续新款ffp2口罩元顺丰包邮出口欧洲防菌口罩符合欧盟标准n95防护等级属于同一水准―――――――――――澳大利亚政府中国采购100万个款口罩用于对抗冠状病毒安全有效保障今晚八点上架仅2000份抢完即止手慢无喜团_挑战全网最低价 黔南布依族苗族自治州・瓮安县,0
会胜利悲伤悲伤悲伤,1
好小姑娘挺身而出制止报警警方到位及时线警方已介入调查,1
觉得行,0
表示sars60%70%感染者都来自个别超级传播者传播链很清晰封堵几个人接触这次传播源已经全面铺开做流行病学调查已经做不了保守估计此次感染规模sars10倍起跳经历没有感到害怕大部分可控 ――财新网讨论中,0
感谢!!hs大家放心德国很多同学查证03年sars期间教授确实做出很大贡献德国吕贝克学校官方推特做出携带可能有效药剂前往中国报道希望教授平安药物有效,1
碳基猴子知道,0
常赞同不是武汉病吃野味病应该\野味肺炎\才能强化记忆起到教育效果,0
三观!正到没边儿!不枉喜欢多年!,1
怒骂人类全部尊严在于思想!来自帕斯卡尔跪核,0
愿今年所有遗憾明年更好铺垫鼓掌心,1
人正在蹲厕所……2,0
中央政府科研人员真的很棒 奈何一群猪队友,1
哈哈哈马直接各地工商干活平台约谈不完事儿律师 呼吁卵子……社会主义铁拳这种该用不用去罚朋友圈……适度囤货存量产量不见得hold住,-1
有时候不得不吐槽 喜欢吃\野味\还吃病从口入 上幼儿园就学道理 总人到死不明白理儿 不愿意 侥幸绕过理儿现在搞人心惶惶 大家尽量平常心 不要看到都盲目转发 事已至此 每个人尽量管好 在家少出门 勤洗手 勤换衣 家里勤消毒 看到傻鸟 发\口罩脱销过年出入武汉\做搞笑梗 不是搞笑 可笑 现在睁眼 手机推送新型冠状肺炎消息 朋友圈五花八门转发 真心关心 祈福 谢谢你们 以为很幽默 以为搞笑担当 盲目转发 憋段子 好自为之 不要以为病毒很远…明天除夕 生肖轮回 鼠年期望大家好好过个年 ~平安武汉##武汉加油,-1
兔子,0
一博武汉加油一起打赢这场防疫战!祝福大家都平安!心,1
黄冈鄂州相继实施封城措施 ,0
or2觉得喉咙有点发痒有种感冒就要隔离感觉 ,-1
已经这篇推文笑半天允悲允悲允悲允悲,1
这才正常文明社会幸亏港府面照妖镜出湖北省政府应对何等混乱失措,-1
致敬疫情前线医护人员 辛苦!保护好愿健康平安心致敬疫情前线医护人员 辛苦!保护好愿健康平安心,1
致敬疫情前线医护人员 致敬所有医护人员作揖愿大家都健康平安,1
武汉15名医务人员感染新型冠状病毒前线人员辛苦加油! ,1
网黄瓜文章重点1确诊患者没有隔离所住楼里很多海鲜市场老板都已患病2患者害怕医院不收治选择隐瞒病情3医院十多天前床位紧张4所有确诊病人免费接受治疗,0
